timesteps,techs,parameters,value
2016-01-09 15:00:00,export_electricity,cost_flow_in,-0.004408439
2016-01-09 16:00:00,import_electricity,cost_flow_out,0.004412727
2016-01-09 16:00:00,export_electricity,cost_flow_in,-0.004412727
2016-01-09 17:00:00,import_electricity,cost_flow_out,0.004412932
2016-01-09 17:00:00,export_electricity,cost_flow_in,-0.004412932
2016-01-09 18:00:00,import_electricity,cost_flow_out,0.004412836
2016-01-09 18:00:00,export_electricity,cost_flow_in,-0.004412836
2016-01-09 19:00:00,import_electricity,cost_flow_out,0.004412321
2016-01-09 19:00:00,export_electricity,cost_flow_in,-0.004412321
2016-01-09 20:00:00,import_electricity,cost_flow_out,0.004410712
2016-01-09 20:00:00,export_electricity,cost_flow_in,-0.004410712
2016-01-09 21:00:00,import_electricity,cost_flow_out,0.004402628
2016-01-09 21:00:00,export_electricity,cost_flow_in,-0.004402628
2016-01-09 22:00:00,import_electricity,cost_flow_out,0.001626796
2016-01-09 22:00:00,export_electricity,cost_flow_in,-0.001626796
2016-01-09 23:00:00,import_electricity,cost_flow_out,0.001617863
2016-01-09 23:00:00,export_electricity,cost_flow_in,-0.001617863
2016-01-10 00:00:00,import_electricity,cost_flow_out,0.001613234
2016-01-10 00:00:00,export_electricity,cost_flow_in,-0.001613234
2016-01-10 01:00:00,import_electricity,cost_flow_out,0.00161061
2016-01-10 01:00:00,export_electricity,cost_flow_in,-0.00161061
2016-01-10 02:00:00,import_electricity,cost_flow_out,0.001609653
2016-01-10 02:00:00,export_electricity,cost_flow_in,-0.001609653
2016-01-10 03:00:00,import_electricity,cost_flow_out,0.001608663
2016-01-10 03:00:00,export_electricity,cost_flow_in,-0.001608663
2016-01-10 04:00:00,import_electricity,cost_flow_out,0.00160859
2016-01-10 04:00:00,export_electricity,cost_flow_in,-0.00160859
2016-01-10 05:00:00,import_electricity,cost_flow_out,0.001610302
2016-01-10 05:00:00,export_electricity,cost_flow_in,-0.001610302
2016-01-10 06:00:00,import_electricity,cost_flow_out,0.001613339
2016-01-10 06:00:00,export_electricity,cost_flow_in,-0.001613339
2016-01-10 07:00:00,import_electricity,cost_flow_out,0.001612776
2016-01-10 07:00:00,export_electricity,cost_flow_in,-0.001612776
2016-01-10 08:00:00,import_electricity,cost_flow_out,0.001616672
2016-01-10 08:00:00,export_electricity,cost_flow_in,-0.001616672
2016-01-10 09:00:00,import_electricity,cost_flow_out,0.001617013
2016-01-10 09:00:00,export_electricity,cost_flow_in,-0.001617013
2016-01-10 10:00:00,import_electricity,cost_flow_out,0.001617218
2016-01-10 10:00:00,export_electricity,cost_flow_in,-0.001617218
2016-01-10 11:00:00,import_electricity,cost_flow_out,0.001618119
2016-01-10 11:00:00,export_electricity,cost_flow_in,-0.001618119
2016-01-10 12:00:00,import_electricity,cost_flow_out,0.001618539
2016-01-10 12:00:00,export_electricity,cost_flow_in,-0.001618539
2016-01-10 13:00:00,import_electricity,cost_flow_out,0.001620077
2016-01-10 13:00:00,export_electricity,cost_flow_in,-0.001620077
2016-01-10 14:00:00,import_electricity,cost_flow_out,0.001622653
2016-01-10 14:00:00,export_electricity,cost_flow_in,-0.001622653
2016-01-10 15:00:00,import_electricity,cost_flow_out,0.001880879
2016-01-10 15:00:00,export_electricity,cost_flow_in,-0.001880879
2016-01-10 16:00:00,import_electricity,cost_flow_out,0.001892293
2016-01-10 16:00:00,export_electricity,cost_flow_in,-0.001892293
2016-01-10 17:00:00,import_electricity,cost_flow_out,0.0019196
2016-01-10 17:00:00,export_electricity,cost_flow_in,-0.0019196
2016-01-10 18:00:00,import_electricity,cost_flow_out,0.001919623
2016-01-10 18:00:00,export_electricity,cost_flow_in,-0.001919623
2016-01-10 19:00:00,import_electricity,cost_flow_out,0.001912054
2016-01-10 19:00:00,export_electricity,cost_flow_in,-0.001912054
2016-01-10 20:00:00,import_electricity,cost_flow_out,0.001889082
2016-01-10 20:00:00,export_electricity,cost_flow_in,-0.001889082
2016-01-10 21:00:00,import_electricity,cost_flow_out,0.001687871
2016-01-10 21:00:00,export_electricity,cost_flow_in,-0.001687871
2016-01-10 22:00:00,import_electricity,cost_flow_out,0.001622028
2016-01-10 22:00:00,export_electricity,cost_flow_in,-0.001622028
2016-01-10 23:00:00,import_electricity,cost_flow_out,0.001620376
2016-01-10 23:00:00,export_electricity,cost_flow_in,-0.001620376
2016-01-11 00:00:00,import_electricity,cost_flow_out,0.001619885
2016-01-11 00:00:00,export_electricity,cost_flow_in,-0.001619885
2016-01-11 01:00:00,import_electricity,cost_flow_out,0.001619775
2016-01-11 01:00:00,export_electricity,cost_flow_in,-0.001619775
2016-01-11 02:00:00,import_electricity,cost_flow_out,0.001619936
2016-01-11 02:00:00,export_electricity,cost_flow_in,-0.001619936
2016-01-11 03:00:00,import_electricity,cost_flow_out,0.001621224
2016-01-11 03:00:00,export_electricity,cost_flow_in,-0.001621224
2016-01-11 04:00:00,import_electricity,cost_flow_out,0.001629261
2016-01-11 04:00:00,export_electricity,cost_flow_in,-0.001629261
2016-01-11 05:00:00,import_electricity,cost_flow_out,0.00441303
2016-01-11 05:00:00,export_electricity,cost_flow_in,-0.00441303
2016-01-11 06:00:00,import_electricity,cost_flow_out,0.004413456
2016-01-11 06:00:00,export_electricity,cost_flow_in,-0.004413456
2016-01-11 07:00:00,import_electricity,cost_flow_out,0.004413497
2016-01-11 07:00:00,export_electricity,cost_flow_in,-0.004413497
2016-01-11 08:00:00,import_electricity,cost_flow_out,0.004413512
2016-01-11 08:00:00,export_electricity,cost_flow_in,-0.004413512
2016-01-11 09:00:00,import_electricity,cost_flow_out,0.004413491
2016-01-11 09:00:00,export_electricity,cost_flow_in,-0.004413491
2016-01-11 10:00:00,import_electricity,cost_flow_out,0.004413374
2016-01-11 10:00:00,export_electricity,cost_flow_in,-0.004413374
2016-01-11 11:00:00,import_electricity,cost_flow_out,0.004413165
2016-01-11 11:00:00,export_electricity,cost_flow_in,-0.004413165
2016-01-11 12:00:00,import_electricity,cost_flow_out,0.004413149
2016-01-11 12:00:00,export_electricity,cost_flow_in,-0.004413149
2016-01-11 13:00:00,import_electricity,cost_flow_out,0.004413275
2016-01-11 13:00:00,export_electricity,cost_flow_in,-0.004413275
2016-01-11 14:00:00,import_electricity,cost_flow_out,0.004413339
2016-01-11 14:00:00,export_electricity,cost_flow_in,-0.004413339
2016-01-11 15:00:00,import_electricity,cost_flow_out,0.004413404
2016-01-11 15:00:00,export_electricity,cost_flow_in,-0.004413404
2016-01-11 16:00:00,import_electricity,cost_flow_out,0.00441348
2016-01-11 16:00:00,export_electricity,cost_flow_in,-0.00441348
2016-01-11 17:00:00,import_electricity,cost_flow_out,0.004413485
2016-01-11 17:00:00,export_electricity,cost_flow_in,-0.004413485
2016-01-11 18:00:00,import_electricity,cost_flow_out,0.004413468
2016-01-11 18:00:00,export_electricity,cost_flow_in,-0.004413468
2016-01-11 19:00:00,import_electricity,cost_flow_out,0.004413417
2016-01-11 19:00:00,export_electricity,cost_flow_in,-0.004413417
2016-01-11 20:00:00,import_electricity,cost_flow_out,0.004413361
2016-01-11 20:00:00,export_electricity,cost_flow_in,-0.004413361
2016-01-11 21:00:00,import_electricity,cost_flow_out,0.004413297
2016-01-11 21:00:00,export_electricity,cost_flow_in,-0.004413297
2016-01-11 22:00:00,import_electricity,cost_flow_out,0.004412988
2016-01-11 22:00:00,export_electricity,cost_flow_in,-0.004412988
2016-01-11 23:00:00,import_electricity,cost_flow_out,0.0044119
2016-01-11 23:00:00,export_electricity,cost_flow_in,-0.0044119
2016-01-12 00:00:00,import_electricity,cost_flow_out,0.004408989
2016-01-12 00:00:00,export_electricity,cost_flow_in,-0.004408989
2016-01-12 01:00:00,import_electricity,cost_flow_out,0.004404475
2016-01-12 01:00:00,export_electricity,cost_flow_in,-0.004404475
2016-01-12 02:00:00,import_electricity,cost_flow_out,0.004404648
2016-01-12 02:00:00,export_electricity,cost_flow_in,-0.004404648
2016-01-12 03:00:00,import_electricity,cost_flow_out,0.004410929
2016-01-12 03:00:00,export_electricity,cost_flow_in,-0.004410929
2016-01-12 04:00:00,import_electricity,cost_flow_out,0.004412724
2016-01-12 04:00:00,export_electricity,cost_flow_in,-0.004412724
2016-01-12 05:00:00,import_electricity,cost_flow_out,0.004413243
2016-01-12 05:00:00,export_electricity,cost_flow_in,-0.004413243
2016-01-12 06:00:00,import_electricity,cost_flow_out,0.004413474
2016-01-12 06:00:00,export_electricity,cost_flow_in,-0.004413474
2016-01-12 07:00:00,import_electricity,cost_flow_out,0.004413524
2016-01-12 07:00:00,export_electricity,cost_flow_in,-0.004413524
2016-01-12 08:00:00,import_electricity,cost_flow_out,0.004413525
2016-01-12 08:00:00,export_electricity,cost_flow_in,-0.004413525
2016-01-12 09:00:00,import_electricity,cost_flow_out,0.004413471
2016-01-12 09:00:00,export_electricity,cost_flow_in,-0.004413471
2016-01-12 10:00:00,import_electricity,cost_flow_out,0.004413438
2016-01-12 10:00:00,export_electricity,cost_flow_in,-0.004413438
2016-01-12 11:00:00,import_electricity,cost_flow_out,0.004413399
2016-01-12 11:00:00,export_electricity,cost_flow_in,-0.004413399
2016-01-12 12:00:00,import_electricity,cost_flow_out,0.004413415
2016-01-12 12:00:00,export_electricity,cost_flow_in,-0.004413415
2016-01-12 13:00:00,import_electricity,cost_flow_out,0.004413483
2016-01-12 13:00:00,export_electricity,cost_flow_in,-0.004413483
2016-01-12 14:00:00,import_electricity,cost_flow_out,0.004413627
2016-01-12 14:00:00,export_electricity,cost_flow_in,-0.004413627
2016-01-12 15:00:00,import_electricity,cost_flow_out,0.004413884
2016-01-12 15:00:00,export_electricity,cost_flow_in,-0.004413884
2016-01-12 16:00:00,import_electricity,cost_flow_out,0.004414762
2016-01-12 16:00:00,export_electricity,cost_flow_in,-0.004414762
2016-01-12 17:00:00,import_electricity,cost_flow_out,0.004418798
2016-01-12 17:00:00,export_electricity,cost_flow_in,-0.004418798
2016-01-12 18:00:00,import_electricity,cost_flow_out,0.004418031
2016-01-12 18:00:00,export_electricity,cost_flow_in,-0.004418031
2016-01-12 19:00:00,import_electricity,cost_flow_out,0.004414459
2016-01-12 19:00:00,export_electricity,cost_flow_in,-0.004414459
2016-01-12 20:00:00,import_electricity,cost_flow_out,0.004413885
2016-01-12 20:00:00,export_electricity,cost_flow_in,-0.004413885
2016-01-12 21:00:00,import_electricity,cost_flow_out,0.004413673
2016-01-12 21:00:00,export_electricity,cost_flow_in,-0.004413673
2016-01-12 22:00:00,import_electricity,cost_flow_out,0.004413474
2016-01-12 22:00:00,export_electricity,cost_flow_in,-0.004413474
2016-01-12 23:00:00,import_electricity,cost_flow_out,0.004413338
2016-01-12 23:00:00,export_electricity,cost_flow_in,-0.004413338
2016-01-13 00:00:00,import_electricity,cost_flow_out,0.004413207
2016-01-13 00:00:00,export_electricity,cost_flow_in,-0.004413207
2016-01-13 01:00:00,import_electricity,cost_flow_out,0.004413064
2016-01-13 01:00:00,export_electricity,cost_flow_in,-0.004413064
2016-01-13 02:00:00,import_electricity,cost_flow_out,0.004412926
2016-01-13 02:00:00,export_electricity,cost_flow_in,-0.004412926
2016-01-13 03:00:00,import_electricity,cost_flow_out,0.004412959
2016-01-13 03:00:00,export_electricity,cost_flow_in,-0.004412959
2016-01-13 04:00:00,import_electricity,cost_flow_out,0.004413143
2016-01-13 04:00:00,export_electricity,cost_flow_in,-0.004413143
2016-01-13 05:00:00,import_electricity,cost_flow_out,0.00441341
2016-01-13 05:00:00,export_electricity,cost_flow_in,-0.00441341
2016-01-13 06:00:00,import_electricity,cost_flow_out,0.004413601
2016-01-13 06:00:00,export_electricity,cost_flow_in,-0.004413601
2016-01-13 07:00:00,import_electricity,cost_flow_out,0.004413649
2016-01-13 07:00:00,export_electricity,cost_flow_in,-0.004413649
2016-01-13 08:00:00,import_electricity,cost_flow_out,0.004413788
2016-01-13 08:00:00,export_electricity,cost_flow_in,-0.004413788
2016-01-13 09:00:00,import_electricity,cost_flow_out,0.004413912
2016-01-13 09:00:00,export_electricity,cost_flow_in,-0.004413912
2016-01-13 10:00:00,import_electricity,cost_flow_out,0.004413919
2016-01-13 10:00:00,export_electricity,cost_flow_in,-0.004413919
2016-01-13 11:00:00,import_electricity,cost_flow_out,0.00441384
2016-01-13 11:00:00,export_electricity,cost_flow_in,-0.00441384
2016-01-13 12:00:00,import_electricity,cost_flow_out,0.004413916
2016-01-13 12:00:00,export_electricity,cost_flow_in,-0.004413916
2016-01-13 13:00:00,import_electricity,cost_flow_out,0.004414135
2016-01-13 13:00:00,export_electricity,cost_flow_in,-0.004414135
2016-01-13 14:00:00,import_electricity,cost_flow_out,0.004414608
2016-01-13 14:00:00,export_electricity,cost_flow_in,-0.004414608
2016-01-13 15:00:00,import_electricity,cost_flow_out,0.005005761
2016-01-13 15:00:00,export_electricity,cost_flow_in,-0.005005761
2016-01-13 16:00:00,import_electricity,cost_flow_out,0.005048412
2016-01-13 16:00:00,export_electricity,cost_flow_in,-0.005048412
2016-01-13 17:00:00,import_electricity,cost_flow_out,0.005043142
2016-01-13 17:00:00,export_electricity,cost_flow_in,-0.005043142
2016-01-13 18:00:00,import_electricity,cost_flow_out,0.004415016
2016-01-13 18:00:00,export_electricity,cost_flow_in,-0.004415016
2016-01-13 19:00:00,import_electricity,cost_flow_out,0.004413925
2016-01-13 19:00:00,export_electricity,cost_flow_in,-0.004413925
2016-01-13 20:00:00,import_electricity,cost_flow_out,0.004413638
2016-01-13 20:00:00,export_electricity,cost_flow_in,-0.004413638
2016-01-13 21:00:00,import_electricity,cost_flow_out,0.0044135
2016-01-13 21:00:00,export_electricity,cost_flow_in,-0.0044135
2016-01-13 22:00:00,import_electricity,cost_flow_out,0.004413324
2016-01-13 22:00:00,export_electricity,cost_flow_in,-0.004413324
2016-01-13 23:00:00,import_electricity,cost_flow_out,0.004413004
2016-01-13 23:00:00,export_electricity,cost_flow_in,-0.004413004
2016-01-14 00:00:00,import_electricity,cost_flow_out,0.004412807
2016-01-14 00:00:00,export_electricity,cost_flow_in,-0.004412807
2016-01-14 01:00:00,import_electricity,cost_flow_out,0.004412521
2016-01-14 01:00:00,export_electricity,cost_flow_in,-0.004412521
2016-01-14 02:00:00,import_electricity,cost_flow_out,0.004412429
2016-01-14 02:00:00,export_electricity,cost_flow_in,-0.004412429
2016-01-14 03:00:00,import_electricity,cost_flow_out,0.004412836
2016-01-14 03:00:00,export_electricity,cost_flow_in,-0.004412836
2016-01-14 04:00:00,import_electricity,cost_flow_out,0.004413202
2016-01-14 04:00:00,export_electricity,cost_flow_in,-0.004413202
2016-01-14 05:00:00,import_electricity,cost_flow_out,0.004413488
2016-01-14 05:00:00,export_electricity,cost_flow_in,-0.004413488
2016-01-14 06:00:00,import_electricity,cost_flow_out,0.004413675
2016-01-14 06:00:00,export_electricity,cost_flow_in,-0.004413675
2016-01-14 07:00:00,import_electricity,cost_flow_out,0.004413618
2016-01-14 07:00:00,export_electricity,cost_flow_in,-0.004413618
2016-01-14 08:00:00,import_electricity,cost_flow_out,0.004413588
2016-01-14 08:00:00,export_electricity,cost_flow_in,-0.004413588
2016-01-14 09:00:00,import_electricity,cost_flow_out,0.004413577
2016-01-14 09:00:00,export_electricity,cost_flow_in,-0.004413577
2016-01-14 10:00:00,import_electricity,cost_flow_out,0.004413596
2016-01-14 10:00:00,export_electricity,cost_flow_in,-0.004413596
2016-01-14 11:00:00,import_electricity,cost_flow_out,0.004413572
2016-01-14 11:00:00,export_electricity,cost_flow_in,-0.004413572
2016-01-14 12:00:00,import_electricity,cost_flow_out,0.004413559
2016-01-14 12:00:00,export_electricity,cost_flow_in,-0.004413559
2016-01-14 13:00:00,import_electricity,cost_flow_out,0.004413598
2016-01-14 13:00:00,export_electricity,cost_flow_in,-0.004413598
2016-01-14 14:00:00,import_electricity,cost_flow_out,0.004413802
2016-01-14 14:00:00,export_electricity,cost_flow_in,-0.004413802
2016-01-14 15:00:00,import_electricity,cost_flow_out,0.004414049
2016-01-14 15:00:00,export_electricity,cost_flow_in,-0.004414049
2016-01-14 16:00:00,import_electricity,cost_flow_out,0.004414248
2016-01-14 16:00:00,export_electricity,cost_flow_in,-0.004414248
2016-01-14 17:00:00,import_electricity,cost_flow_out,0.004413851
2016-01-14 17:00:00,export_electricity,cost_flow_in,-0.004413851
2016-01-14 18:00:00,import_electricity,cost_flow_out,0.004413633
2016-01-14 18:00:00,export_electricity,cost_flow_in,-0.004413633
2016-01-14 19:00:00,import_electricity,cost_flow_out,0.004413494
2016-01-14 19:00:00,export_electricity,cost_flow_in,-0.004413494
2016-01-14 20:00:00,import_electricity,cost_flow_out,0.004413408
2016-01-14 20:00:00,export_electricity,cost_flow_in,-0.004413408
2016-01-14 21:00:00,import_electricity,cost_flow_out,0.004413353
2016-01-14 21:00:00,export_electricity,cost_flow_in,-0.004413353
2016-01-14 22:00:00,import_electricity,cost_flow_out,0.004413131
2016-01-14 22:00:00,export_electricity,cost_flow_in,-0.004413131
2016-01-14 23:00:00,import_electricity,cost_flow_out,0.004412565
2016-01-14 23:00:00,export_electricity,cost_flow_in,-0.004412565
2016-01-15 00:00:00,import_electricity,cost_flow_out,0.00441211
2016-01-15 00:00:00,export_electricity,cost_flow_in,-0.00441211
2016-01-15 01:00:00,import_electricity,cost_flow_out,0.004410404
2016-01-15 01:00:00,export_electricity,cost_flow_in,-0.004410404
2016-01-15 02:00:00,import_electricity,cost_flow_out,0.004409
2016-01-15 02:00:00,export_electricity,cost_flow_in,-0.004409
2016-01-15 03:00:00,import_electricity,cost_flow_out,0.004407656
2016-01-15 03:00:00,export_electricity,cost_flow_in,-0.004407656
2016-01-15 04:00:00,import_electricity,cost_flow_out,0.004411533
2016-01-15 04:00:00,export_electricity,cost_flow_in,-0.004411533
2016-01-15 05:00:00,import_electricity,cost_flow_out,0.004413193
2016-01-15 05:00:00,export_electricity,cost_flow_in,-0.004413193
2016-01-15 06:00:00,import_electricity,cost_flow_out,0.004413444
2016-01-15 06:00:00,export_electricity,cost_flow_in,-0.004413444
2016-01-15 07:00:00,import_electricity,cost_flow_out,0.004413505
2016-01-15 07:00:00,export_electricity,cost_flow_in,-0.004413505
2016-01-15 08:00:00,import_electricity,cost_flow_out,0.004413607
2016-01-15 08:00:00,export_electricity,cost_flow_in,-0.004413607
2016-01-15 09:00:00,import_electricity,cost_flow_out,0.004413652
2016-01-15 09:00:00,export_electricity,cost_flow_in,-0.004413652
2016-01-15 10:00:00,import_electricity,cost_flow_out,0.004413574
